timestamp,machine_id,temperature_c,vibration_hz,cycle_time_sec,status
2026-06-30 22:12:04,Assembly_Station_X,53.35,24.11,48.92,Normal
2026-06-30 22:17:04,Welding_Robot_2,40.89,15.77,52.74,Normal
2026-06-30 22:22:04,Paint_Booth_A,53.03,48.61,53.58,Normal
2026-06-30 22:27:04,Assembly_Station_X,64.38,16.62,59.03,Normal
2026-06-30 22:32:04,Welding_Robot_2,55.92,46.62,55.12,Normal
2026-06-30 22:37:04,Paint_Booth_A,42.67,37.06,56.0,Normal
2026-06-30 22:42:04,Welding_Robot_2,86.99,12.51,51.55,Anomaly
2026-06-30 22:47:04,Paint_Booth_A,69.26,46.05,57.71,Normal
2026-06-30 22:52:04,Assembly_Station_X,41.24,11.01,49.19,Normal
2026-06-30 22:57:04,Paint_Booth_A,63.97,26.26,51.76,Normal
2026-06-30 23:02:04,Paint_Booth_A,41.38,12.04,57.6,Normal
2026-06-30 23:07:04,Welding_Robot_1,83.72,43.52,58.6,Anomaly
2026-06-30 23:12:04,Welding_Robot_2,51.49,45.14,48.23,Normal
2026-06-30 23:17:04,Paint_Booth_A,68.17,29.99,58.78,Normal
2026-06-30 23:22:04,Welding_Robot_1,93.9,13.07,45.59,Anomaly
2026-06-30 23:27:04,Assembly_Station_X,55.43,13.51,54.86,Normal
2026-06-30 23:32:04,Paint_Booth_A,66.46,30.62,46.54,Normal
2026-06-30 23:37:04,Welding_Robot_2,45.76,16.24,45.2,Normal
2026-06-30 23:42:04,Welding_Robot_1,48.09,28.95,54.45,Normal
2026-06-30 23:47:04,Assembly_Station_X,48.88,26.61,47.53,Normal
2026-06-30 23:52:04,Welding_Robot_1,67.51,48.95,57.68,Normal
2026-06-30 23:57:04,Welding_Robot_2,43.25,16.82,53.44,Normal
2026-07-01 00:02:04,Assembly_Station_X,50.11,16.51,51.91,Normal
2026-07-01 00:07:04,Paint_Booth_A,55.02,14.41,48.11,Normal
2026-07-01 00:12:04,Paint_Booth_A,60.02,30.68,54.91,Normal
2026-07-01 00:17:04,Assembly_Station_X,65.06,14.91,49.11,Normal
2026-07-01 00:22:04,Welding_Robot_2,69.43,41.68,57.72,Normal
2026-07-01 00:27:04,Welding_Robot_1,42.86,30.86,50.21,Normal
2026-07-01 00:32:04,Paint_Booth_A,56.69,41.81,55.23,Normal
2026-07-01 00:37:04,Welding_Robot_2,93.58,17.67,53.78,Anomaly
2026-07-01 00:42:04,Paint_Booth_A,55.63,72.15,55.81,Anomaly
2026-07-01 00:47:04,Welding_Robot_1,41.07,20.85,57.33,Normal
2026-07-01 00:52:04,Paint_Booth_A,55.99,25.37,56.22,Normal
2026-07-01 00:57:04,Welding_Robot_1,55.75,40.22,50.9,Normal
2026-07-01 01:02:04,Paint_Booth_A,57.77,28.75,45.93,Normal
2026-07-01 01:07:04,Welding_Robot_2,61.86,49.52,50.53,Normal
2026-07-01 01:12:04,Welding_Robot_2,49.77,22.26,48.33,Normal
2026-07-01 01:17:04,Paint_Booth_A,57.75,48.39,46.61,Normal
2026-07-01 01:22:04,Welding_Robot_1,61.9,39.91,46.36,Normal
2026-07-01 01:27:04,Welding_Robot_1,69.11,14.92,50.91,Normal
2026-07-01 01:32:04,Welding_Robot_2,49.59,21.33,47.4,Normal
2026-07-01 01:37:04,Assembly_Station_X,47.83,37.74,54.49,Normal
2026-07-01 01:42:04,Welding_Robot_1,47.34,36.96,53.06,Normal
2026-07-01 01:47:04,Welding_Robot_2,68.47,15.88,50.26,Normal
2026-07-01 01:52:04,Assembly_Station_X,60.63,10.44,57.41,Normal
2026-07-01 01:57:04,Assembly_Station_X,53.99,42.9,53.98,Normal
2026-07-01 02:02:04,Assembly_Station_X,49.23,38.75,53.5,Normal
2026-07-01 02:07:04,Paint_Booth_A,60.07,25.57,55.45,Normal
2026-07-01 02:12:04,Welding_Robot_2,44.06,26.71,59.55,Normal
2026-07-01 02:17:04,Welding_Robot_2,60.25,43.57,52.15,Normal
2026-07-01 02:22:04,Paint_Booth_A,62.03,17.52,48.97,Normal
2026-07-01 02:27:04,Assembly_Station_X,65.81,27.01,51.5,Normal
2026-07-01 02:32:04,Welding_Robot_1,65.94,26.94,52.43,Normal
2026-07-01 02:37:04,Paint_Booth_A,53.06,47.9,54.41,Normal
2026-07-01 02:42:04,Welding_Robot_2,46.28,11.13,47.98,Normal
2026-07-01 02:47:04,Welding_Robot_1,46.89,33.53,53.68,Normal
2026-07-01 02:52:04,Assembly_Station_X,50.95,34.06,58.19,Normal
2026-07-01 02:57:04,Welding_Robot_2,43.84,25.1,47.53,Normal
2026-07-01 03:02:04,Welding_Robot_2,61.81,33.11,47.73,Normal
2026-07-01 03:07:04,Assembly_Station_X,56.44,10.03,59.78,Normal
2026-07-01 03:12:04,Welding_Robot_2,52.24,35.84,55.58,Normal
2026-07-01 03:17:04,Assembly_Station_X,64.46,40.98,45.77,Normal
2026-07-01 03:22:04,Paint_Booth_A,59.0,25.91,48.34,Normal
2026-07-01 03:27:04,Welding_Robot_1,49.81,11.69,50.35,Normal
2026-07-01 03:32:04,Paint_Booth_A,69.18,63.65,52.15,Anomaly
2026-07-01 03:37:04,Welding_Robot_1,54.51,12.73,47.36,Normal
2026-07-01 03:42:04,Paint_Booth_A,55.73,33.47,58.38,Normal
2026-07-01 03:47:04,Assembly_Station_X,55.85,45.18,48.0,Normal
2026-07-01 03:52:04,Welding_Robot_2,65.44,37.04,49.97,Normal
2026-07-01 03:57:04,Welding_Robot_1,66.53,15.24,55.57,Normal
2026-07-01 04:02:04,Paint_Booth_A,60.43,21.25,50.57,Normal
2026-07-01 04:07:04,Welding_Robot_2,55.51,30.6,47.85,Normal
2026-07-01 04:12:04,Welding_Robot_1,49.25,21.48,58.4,Normal
2026-07-01 04:17:04,Welding_Robot_2,54.77,41.33,52.36,Normal
2026-07-01 04:22:04,Paint_Booth_A,57.52,17.73,45.14,Normal
2026-07-01 04:27:04,Paint_Booth_A,51.08,40.77,51.34,Normal
2026-07-01 04:32:04,Welding_Robot_1,42.78,11.5,56.74,Normal
2026-07-01 04:37:04,Welding_Robot_2,55.19,11.23,55.77,Normal
2026-07-01 04:42:04,Welding_Robot_1,60.06,17.11,55.12,Normal
2026-07-01 04:47:04,Welding_Robot_1,41.63,42.26,47.5,Normal
2026-07-01 04:52:04,Welding_Robot_1,53.28,18.62,57.24,Normal
2026-07-01 04:57:04,Welding_Robot_1,62.46,34.26,55.79,Normal
2026-07-01 05:02:04,Paint_Booth_A,65.72,15.64,56.39,Normal
2026-07-01 05:07:04,Welding_Robot_1,45.58,33.36,48.65,Normal
2026-07-01 05:12:04,Welding_Robot_2,52.09,42.92,58.02,Normal
2026-07-01 05:17:04,Welding_Robot_2,63.39,10.37,53.8,Normal
2026-07-01 05:22:04,Welding_Robot_2,63.01,37.48,47.98,Normal
2026-07-01 05:27:04,Welding_Robot_2,48.62,30.01,59.87,Normal
2026-07-01 05:32:04,Paint_Booth_A,61.23,18.97,47.83,Normal
2026-07-01 05:37:04,Paint_Booth_A,41.99,22.54,51.64,Normal
2026-07-01 05:42:04,Paint_Booth_A,45.4,42.04,53.99,Normal
2026-07-01 05:47:04,Assembly_Station_X,45.76,47.21,48.74,Normal
2026-07-01 05:52:04,Assembly_Station_X,58.94,14.42,46.22,Normal
2026-07-01 05:57:04,Welding_Robot_2,56.91,14.92,56.53,Normal
2026-07-01 06:02:04,Paint_Booth_A,42.26,24.73,50.63,Normal
2026-07-01 06:07:04,Welding_Robot_1,55.95,46.21,59.24,Normal
2026-07-01 06:12:04,Welding_Robot_1,52.08,19.63,56.68,Normal
2026-07-01 06:17:04,Paint_Booth_A,40.74,14.21,53.86,Normal
2026-07-01 06:22:04,Paint_Booth_A,58.41,16.83,53.21,Normal
2026-07-01 06:27:04,Welding_Robot_2,40.67,37.77,48.99,Normal
2026-07-01 06:32:04,Assembly_Station_X,50.17,10.5,55.26,Normal
2026-07-01 06:37:04,Paint_Booth_A,54.6,30.74,50.0,Normal
2026-07-01 06:42:04,Paint_Booth_A,40.55,37.04,47.67,Normal
2026-07-01 06:47:04,Welding_Robot_2,64.51,42.94,53.56,Normal
2026-07-01 06:52:04,Welding_Robot_2,59.02,39.86,56.61,Normal
2026-07-01 06:57:04,Welding_Robot_2,94.44,31.24,48.12,Anomaly
2026-07-01 07:02:04,Assembly_Station_X,48.64,17.91,55.29,Normal
2026-07-01 07:07:04,Paint_Booth_A,45.84,48.34,45.52,Normal
2026-07-01 07:12:04,Assembly_Station_X,66.97,33.56,53.28,Normal
2026-07-01 07:17:04,Welding_Robot_2,77.74,14.42,57.4,Anomaly
2026-07-01 07:22:04,Welding_Robot_2,49.72,38.72,52.02,Normal
2026-07-01 07:27:04,Paint_Booth_A,69.4,29.81,46.16,Normal
2026-07-01 07:32:04,Welding_Robot_1,64.9,13.28,56.63,Normal
2026-07-01 07:37:04,Assembly_Station_X,68.37,20.17,46.56,Normal
2026-07-01 07:42:04,Welding_Robot_2,64.65,12.84,54.53,Normal
2026-07-01 07:47:04,Assembly_Station_X,62.78,39.84,48.17,Normal
2026-07-01 07:52:04,Welding_Robot_1,60.84,28.57,48.45,Normal
2026-07-01 07:57:04,Assembly_Station_X,61.19,35.51,51.05,Normal
2026-07-01 08:02:04,Paint_Booth_A,49.64,43.64,47.42,Normal
2026-07-01 08:07:04,Assembly_Station_X,54.1,25.24,53.82,Normal
2026-07-01 08:12:04,Assembly_Station_X,67.84,14.02,45.38,Normal
2026-07-01 08:17:04,Assembly_Station_X,56.68,23.94,92.93,Anomaly
2026-07-01 08:22:04,Paint_Booth_A,54.52,27.84,49.28,Normal
2026-07-01 08:27:04,Welding_Robot_1,41.67,49.07,51.0,Normal
2026-07-01 08:32:04,Assembly_Station_X,40.15,35.32,58.06,Normal
2026-07-01 08:37:04,Welding_Robot_2,56.55,40.3,47.82,Normal
2026-07-01 08:42:04,Welding_Robot_1,68.95,10.4,45.32,Normal
2026-07-01 08:47:04,Paint_Booth_A,65.66,36.12,51.79,Normal
2026-07-01 08:52:04,Assembly_Station_X,46.24,25.0,54.41,Normal
2026-07-01 08:57:04,Assembly_Station_X,48.19,25.27,46.58,Normal
2026-07-01 09:02:04,Assembly_Station_X,53.47,38.42,59.21,Normal
2026-07-01 09:07:04,Welding_Robot_1,43.25,30.29,49.05,Normal
2026-07-01 09:12:04,Paint_Booth_A,45.44,18.25,45.91,Normal
2026-07-01 09:17:04,Welding_Robot_2,63.97,36.16,59.72,Normal
2026-07-01 09:22:04,Assembly_Station_X,64.05,25.48,55.2,Normal
2026-07-01 09:27:04,Welding_Robot_2,46.85,47.12,56.98,Normal
2026-07-01 09:32:04,Assembly_Station_X,51.05,48.44,56.98,Normal
2026-07-01 09:37:04,Paint_Booth_A,65.08,49.9,48.7,Normal
2026-07-01 09:42:04,Paint_Booth_A,41.53,17.53,48.52,Normal
2026-07-01 09:47:04,Welding_Robot_1,59.43,40.44,59.23,Normal
2026-07-01 09:52:04,Assembly_Station_X,69.18,27.59,55.73,Normal
2026-07-01 09:57:04,Welding_Robot_1,66.69,21.24,49.49,Normal
2026-07-01 10:02:04,Assembly_Station_X,45.77,36.34,51.46,Normal
2026-07-01 10:07:04,Assembly_Station_X,40.55,10.25,50.82,Normal
2026-07-01 10:12:04,Assembly_Station_X,46.29,14.55,55.08,Normal
2026-07-01 10:17:04,Welding_Robot_1,63.05,49.84,54.29,Normal
2026-07-01 10:22:04,Paint_Booth_A,53.71,27.47,56.07,Normal
2026-07-01 10:27:04,Welding_Robot_2,55.19,27.35,59.48,Normal
2026-07-01 10:32:04,Welding_Robot_1,59.4,41.68,52.26,Normal
2026-07-01 10:37:04,Assembly_Station_X,61.81,46.34,46.03,Normal
2026-07-01 10:42:04,Welding_Robot_1,76.62,42.88,59.28,Anomaly
2026-07-01 10:47:04,Welding_Robot_2,54.61,43.12,51.11,Normal
2026-07-01 10:52:04,Welding_Robot_1,40.13,35.86,45.68,Normal
2026-07-01 10:57:04,Assembly_Station_X,50.07,23.44,54.09,Normal
2026-07-01 11:02:04,Welding_Robot_2,68.75,10.77,58.98,Normal
2026-07-01 11:07:04,Assembly_Station_X,69.75,37.88,49.11,Normal
2026-07-01 11:12:04,Welding_Robot_1,89.31,17.71,57.7,Anomaly
2026-07-01 11:17:04,Welding_Robot_2,64.77,47.26,57.87,Normal
2026-07-01 11:22:04,Welding_Robot_2,48.82,15.98,56.28,Normal
2026-07-01 11:27:04,Paint_Booth_A,68.44,29.41,45.43,Normal
2026-07-01 11:32:04,Paint_Booth_A,56.13,28.93,52.46,Normal
2026-07-01 11:37:04,Assembly_Station_X,53.95,18.68,52.0,Normal
2026-07-01 11:42:04,Paint_Booth_A,50.45,87.83,50.29,Anomaly
2026-07-01 11:47:04,Paint_Booth_A,65.61,34.41,47.17,Normal
2026-07-01 11:52:04,Paint_Booth_A,61.73,47.91,50.38,Normal
2026-07-01 11:57:04,Welding_Robot_2,49.65,45.22,45.89,Normal
2026-07-01 12:02:04,Assembly_Station_X,56.73,12.43,107.37,Anomaly
2026-07-01 12:07:04,Paint_Booth_A,64.46,38.99,56.43,Normal
2026-07-01 12:12:04,Welding_Robot_2,69.94,28.52,52.78,Normal
2026-07-01 12:17:04,Assembly_Station_X,43.72,47.17,81.68,Anomaly
2026-07-01 12:22:04,Paint_Booth_A,69.47,24.55,45.18,Normal
2026-07-01 12:27:04,Paint_Booth_A,58.97,47.87,45.41,Normal
2026-07-01 12:32:04,Welding_Robot_1,69.28,17.39,56.91,Normal
2026-07-01 12:37:04,Welding_Robot_2,66.15,17.63,46.73,Normal
2026-07-01 12:42:04,Welding_Robot_1,65.82,37.54,55.89,Normal
2026-07-01 12:47:04,Welding_Robot_1,59.74,21.49,53.4,Normal
2026-07-01 12:52:04,Welding_Robot_2,40.38,45.93,53.28,Normal
2026-07-01 12:57:04,Welding_Robot_1,67.35,47.87,48.27,Normal
2026-07-01 13:02:04,Welding_Robot_1,62.11,44.66,48.64,Normal
2026-07-01 13:07:04,Assembly_Station_X,62.83,17.88,51.34,Normal
2026-07-01 13:12:04,Welding_Robot_1,59.14,15.08,50.55,Normal
2026-07-01 13:17:04,Welding_Robot_1,67.29,30.65,47.68,Normal
2026-07-01 13:22:04,Welding_Robot_2,50.59,35.09,50.1,Normal
2026-07-01 13:27:04,Welding_Robot_1,40.76,27.99,51.96,Normal
2026-07-01 13:32:04,Assembly_Station_X,60.25,11.69,49.41,Normal
2026-07-01 13:37:04,Assembly_Station_X,40.36,18.48,52.86,Normal
2026-07-01 13:42:04,Paint_Booth_A,60.04,48.62,52.62,Normal
2026-07-01 13:47:04,Welding_Robot_2,78.58,30.03,57.36,Anomaly
2026-07-01 13:52:04,Paint_Booth_A,60.56,12.22,56.75,Normal
2026-07-01 13:57:04,Paint_Booth_A,48.64,42.91,48.31,Normal
2026-07-01 14:02:04,Paint_Booth_A,61.27,45.88,51.93,Normal
2026-07-01 14:07:04,Welding_Robot_1,40.74,11.28,52.57,Normal
2026-07-01 14:12:04,Assembly_Station_X,46.79,48.49,58.49,Normal
2026-07-01 14:17:04,Welding_Robot_1,69.11,45.72,47.95,Normal
2026-07-01 14:22:04,Welding_Robot_2,44.72,32.58,52.42,Normal
2026-07-01 14:27:04,Welding_Robot_2,51.05,24.37,52.38,Normal
2026-07-01 14:32:04,Paint_Booth_A,58.27,27.35,49.38,Normal
2026-07-01 14:37:04,Paint_Booth_A,53.6,47.75,55.08,Normal
2026-07-01 14:42:04,Assembly_Station_X,67.98,32.45,45.25,Normal
2026-07-01 14:47:04,Assembly_Station_X,61.75,32.86,47.62,Normal
2026-07-01 14:52:04,Paint_Booth_A,62.34,41.37,53.71,Normal
2026-07-01 14:57:04,Assembly_Station_X,49.99,49.83,55.2,Normal
2026-07-01 15:02:04,Paint_Booth_A,67.06,12.04,49.42,Normal
2026-07-01 15:07:04,Assembly_Station_X,46.25,41.17,58.68,Normal
2026-07-01 15:12:04,Assembly_Station_X,66.47,11.8,47.36,Normal
2026-07-01 15:17:04,Welding_Robot_2,69.26,40.75,51.93,Normal
2026-07-01 15:22:04,Assembly_Station_X,44.91,30.83,55.79,Normal
2026-07-01 15:27:04,Welding_Robot_2,61.93,12.27,52.7,Normal
2026-07-01 15:32:04,Welding_Robot_2,68.2,12.99,53.95,Normal
2026-07-01 15:37:04,Welding_Robot_1,52.34,33.79,50.15,Normal
2026-07-01 15:42:04,Assembly_Station_X,68.0,28.2,59.5,Normal
2026-07-01 15:47:04,Paint_Booth_A,48.18,12.53,54.63,Normal
2026-07-01 15:52:04,Welding_Robot_1,57.91,21.59,47.26,Normal
2026-07-01 15:57:04,Welding_Robot_2,64.51,45.89,59.16,Normal
2026-07-01 16:02:04,Welding_Robot_1,48.55,30.83,59.19,Normal
2026-07-01 16:07:04,Welding_Robot_1,68.92,44.82,58.77,Normal
2026-07-01 16:12:04,Welding_Robot_1,57.58,27.52,58.7,Normal
2026-07-01 16:17:04,Welding_Robot_1,61.71,35.73,56.54,Normal
2026-07-01 16:22:04,Welding_Robot_1,64.11,45.14,52.66,Normal
2026-07-01 16:27:04,Paint_Booth_A,47.8,28.72,48.15,Normal
2026-07-01 16:32:04,Welding_Robot_1,66.02,37.27,58.62,Normal
2026-07-01 16:37:04,Welding_Robot_1,68.45,48.59,56.05,Normal
2026-07-01 16:42:04,Welding_Robot_1,51.35,10.82,54.98,Normal
2026-07-01 16:47:04,Paint_Booth_A,52.39,45.04,48.77,Normal
2026-07-01 16:52:04,Welding_Robot_2,59.09,25.49,52.23,Normal
2026-07-01 16:57:04,Paint_Booth_A,46.79,44.16,56.46,Normal
2026-07-01 17:02:04,Paint_Booth_A,47.56,21.3,47.51,Normal
2026-07-01 17:07:04,Welding_Robot_2,55.36,47.52,51.82,Normal
2026-07-01 17:12:04,Welding_Robot_2,45.09,31.99,51.08,Normal
2026-07-01 17:17:04,Welding_Robot_2,64.39,39.84,49.49,Normal
2026-07-01 17:22:04,Welding_Robot_1,53.92,23.24,50.1,Normal
2026-07-01 17:27:04,Paint_Booth_A,60.49,34.86,59.29,Normal
2026-07-01 17:32:04,Assembly_Station_X,66.81,25.44,59.7,Normal
2026-07-01 17:37:04,Paint_Booth_A,40.26,48.76,54.12,Normal
2026-07-01 17:42:04,Paint_Booth_A,64.06,39.0,47.18,Normal
2026-07-01 17:47:04,Paint_Booth_A,55.72,19.77,57.61,Normal
2026-07-01 17:52:04,Paint_Booth_A,49.54,32.38,46.62,Normal
2026-07-01 17:57:04,Welding_Robot_1,51.26,16.64,46.32,Normal
2026-07-01 18:02:04,Welding_Robot_2,45.37,19.47,50.65,Normal
2026-07-01 18:07:04,Paint_Booth_A,56.02,46.22,50.11,Normal
2026-07-01 18:12:04,Assembly_Station_X,52.11,23.29,52.2,Normal
2026-07-01 18:17:04,Assembly_Station_X,54.15,23.01,50.77,Normal
2026-07-01 18:22:04,Welding_Robot_2,57.47,44.94,47.75,Normal
2026-07-01 18:27:04,Welding_Robot_1,69.19,24.26,57.76,Normal
2026-07-01 18:32:04,Paint_Booth_A,47.39,21.52,58.16,Normal
2026-07-01 18:37:04,Welding_Robot_2,68.76,36.68,57.77,Normal
2026-07-01 18:42:04,Welding_Robot_1,45.6,44.78,54.18,Normal
2026-07-01 18:47:04,Assembly_Station_X,42.56,26.05,56.48,Normal
2026-07-01 18:52:04,Welding_Robot_2,53.23,19.07,46.1,Normal
2026-07-01 18:57:04,Welding_Robot_2,49.79,45.45,55.15,Normal
2026-07-01 19:02:04,Assembly_Station_X,57.81,48.58,58.86,Normal
2026-07-01 19:07:04,Welding_Robot_2,46.52,29.58,49.46,Normal
2026-07-01 19:12:04,Welding_Robot_1,45.45,18.53,53.89,Normal
2026-07-01 19:17:04,Assembly_Station_X,47.45,15.51,55.4,Normal
2026-07-01 19:22:04,Assembly_Station_X,69.12,26.88,54.81,Normal
2026-07-01 19:27:04,Welding_Robot_2,61.23,21.44,50.6,Normal
2026-07-01 19:32:04,Assembly_Station_X,62.96,38.28,47.2,Normal
2026-07-01 19:37:04,Welding_Robot_2,45.65,11.58,54.03,Normal
2026-07-01 19:42:04,Assembly_Station_X,44.22,20.27,48.01,Normal
2026-07-01 19:47:04,Welding_Robot_1,40.05,38.85,54.78,Normal
2026-07-01 19:52:04,Paint_Booth_A,51.22,41.93,47.3,Normal
2026-07-01 19:57:04,Paint_Booth_A,44.51,26.62,51.58,Normal
2026-07-01 20:02:04,Assembly_Station_X,65.1,47.12,86.17,Anomaly
2026-07-01 20:07:04,Welding_Robot_2,52.28,46.54,46.25,Normal
2026-07-01 20:12:04,Welding_Robot_2,66.21,41.28,45.56,Normal
2026-07-01 20:17:04,Assembly_Station_X,57.77,47.9,47.04,Normal
2026-07-01 20:22:04,Welding_Robot_1,54.2,35.47,58.12,Normal
2026-07-01 20:27:04,Welding_Robot_1,62.9,22.01,52.77,Normal
2026-07-01 20:32:04,Welding_Robot_2,48.23,19.93,56.46,Normal
2026-07-01 20:37:04,Welding_Robot_1,64.16,45.78,57.28,Normal
2026-07-01 20:42:04,Welding_Robot_2,54.5,14.5,57.19,Normal
2026-07-01 20:47:04,Welding_Robot_2,57.14,49.58,45.16,Normal
2026-07-01 20:52:04,Assembly_Station_X,59.3,34.94,54.55,Normal
2026-07-01 20:57:04,Welding_Robot_2,43.69,16.15,59.33,Normal
2026-07-01 21:02:04,Assembly_Station_X,50.93,39.1,56.67,Normal
2026-07-01 21:07:04,Assembly_Station_X,43.5,20.92,56.24,Normal
2026-07-01 21:12:04,Welding_Robot_2,65.05,21.69,46.58,Normal
2026-07-01 21:17:04,Assembly_Station_X,42.95,28.26,46.79,Normal
2026-07-01 21:22:04,Welding_Robot_1,45.99,46.26,48.64,Normal
2026-07-01 21:27:04,Welding_Robot_2,44.88,18.69,59.87,Normal
2026-07-01 21:32:04,Welding_Robot_1,59.83,47.4,55.91,Normal
2026-07-01 21:37:04,Assembly_Station_X,60.76,32.46,59.95,Normal
2026-07-01 21:42:04,Welding_Robot_1,40.41,24.28,47.39,Normal
2026-07-01 21:47:04,Welding_Robot_2,52.66,31.26,49.01,Normal
2026-07-01 21:52:04,Paint_Booth_A,46.68,12.81,54.81,Normal
2026-07-01 21:57:04,Welding_Robot_1,61.35,49.75,46.66,Normal
2026-07-01 22:02:04,Welding_Robot_1,61.72,32.35,47.68,Normal
2026-07-01 22:07:04,Paint_Booth_A,40.45,12.31,45.08,Normal
2026-07-01 22:12:04,Welding_Robot_2,48.91,47.3,47.21,Normal
2026-07-01 22:17:04,Welding_Robot_1,47.45,38.66,59.73,Normal
2026-07-01 22:22:04,Welding_Robot_2,56.78,40.49,51.25,Normal
2026-07-01 22:27:04,Welding_Robot_1,65.44,24.01,50.39,Normal
2026-07-01 22:32:04,Assembly_Station_X,65.39,19.52,55.81,Normal
2026-07-01 22:37:04,Welding_Robot_1,44.18,23.05,45.11,Normal
2026-07-01 22:42:04,Welding_Robot_2,65.89,13.02,52.86,Normal
2026-07-01 22:47:04,Assembly_Station_X,57.01,25.81,55.79,Normal
2026-07-01 22:52:04,Assembly_Station_X,57.24,43.26,45.63,Normal
2026-07-01 22:57:04,Paint_Booth_A,51.53,39.16,56.78,Normal
2026-07-01 23:02:04,Paint_Booth_A,52.25,48.59,59.48,Normal
2026-07-01 23:07:04,Assembly_Station_X,66.35,28.85,49.28,Normal
2026-07-01 23:12:04,Paint_Booth_A,45.12,15.84,56.44,Normal
2026-07-01 23:17:04,Welding_Robot_2,55.46,24.6,53.84,Normal
2026-07-01 23:22:04,Welding_Robot_2,40.54,17.84,56.68,Normal
2026-07-01 23:27:04,Paint_Booth_A,65.49,30.56,54.75,Normal
2026-07-01 23:32:04,Welding_Robot_1,80.88,44.71,59.75,Anomaly
2026-07-01 23:37:04,Welding_Robot_1,85.87,17.22,45.46,Anomaly
2026-07-01 23:42:04,Assembly_Station_X,47.72,18.79,94.14,Anomaly
2026-07-01 23:47:04,Assembly_Station_X,53.12,25.98,49.76,Normal
2026-07-01 23:52:04,Assembly_Station_X,46.71,44.58,57.15,Normal
2026-07-01 23:57:04,Assembly_Station_X,43.47,11.37,51.87,Normal
2026-07-02 00:02:04,Assembly_Station_X,59.51,36.19,58.59,Normal
2026-07-02 00:07:04,Welding_Robot_2,69.08,26.68,49.51,Normal
2026-07-02 00:12:04,Welding_Robot_2,64.66,27.69,50.06,Normal
2026-07-02 00:17:04,Welding_Robot_1,61.18,31.83,55.47,Normal
2026-07-02 00:22:04,Paint_Booth_A,60.53,22.65,48.12,Normal
2026-07-02 00:27:04,Welding_Robot_2,53.18,36.98,48.49,Normal
2026-07-02 00:32:04,Assembly_Station_X,55.88,29.64,51.55,Normal
2026-07-02 00:37:04,Assembly_Station_X,59.12,33.26,54.8,Normal
2026-07-02 00:42:04,Assembly_Station_X,56.74,44.36,48.32,Normal
2026-07-02 00:47:04,Welding_Robot_1,45.32,21.19,52.22,Normal
2026-07-02 00:52:04,Welding_Robot_1,45.52,25.78,46.19,Normal
2026-07-02 00:57:04,Assembly_Station_X,66.34,40.71,58.77,Normal
2026-07-02 01:02:04,Paint_Booth_A,54.81,17.02,54.9,Normal
2026-07-02 01:07:04,Paint_Booth_A,40.49,83.11,51.36,Anomaly
2026-07-02 01:12:04,Welding_Robot_1,42.13,41.53,53.07,Normal
2026-07-02 01:17:04,Welding_Robot_2,42.36,33.5,47.89,Normal
2026-07-02 01:22:04,Assembly_Station_X,65.5,27.85,49.62,Normal
2026-07-02 01:27:04,Welding_Robot_1,67.06,18.12,59.76,Normal
2026-07-02 01:32:04,Assembly_Station_X,67.29,29.3,57.51,Normal
2026-07-02 01:37:04,Welding_Robot_2,61.7,17.86,58.53,Normal
2026-07-02 01:42:04,Assembly_Station_X,46.39,22.84,50.01,Normal
2026-07-02 01:47:04,Welding_Robot_1,56.04,22.02,55.29,Normal
2026-07-02 01:52:04,Paint_Booth_A,54.96,20.39,47.5,Normal
2026-07-02 01:57:04,Welding_Robot_1,57.29,32.91,52.64,Normal
2026-07-02 02:02:04,Assembly_Station_X,42.85,32.1,58.88,Normal
2026-07-02 02:07:04,Paint_Booth_A,67.26,12.5,53.43,Normal
2026-07-02 02:12:04,Welding_Robot_1,58.97,14.42,47.27,Normal
2026-07-02 02:17:04,Welding_Robot_1,45.91,44.23,57.03,Normal
2026-07-02 02:22:04,Welding_Robot_2,47.18,46.85,52.39,Normal
2026-07-02 02:27:04,Welding_Robot_2,42.11,21.73,53.8,Normal
2026-07-02 02:32:04,Welding_Robot_1,63.82,44.9,48.07,Normal
2026-07-02 02:37:04,Paint_Booth_A,51.91,45.38,53.12,Normal
2026-07-02 02:42:04,Welding_Robot_2,41.05,39.34,54.29,Normal
2026-07-02 02:47:04,Welding_Robot_2,53.44,26.29,55.25,Normal
2026-07-02 02:52:04,Welding_Robot_1,41.76,35.71,54.16,Normal
2026-07-02 02:57:04,Welding_Robot_1,67.81,23.33,47.02,Normal
2026-07-02 03:02:04,Paint_Booth_A,54.39,12.34,57.67,Normal
2026-07-02 03:07:04,Welding_Robot_2,67.44,23.92,54.62,Normal
2026-07-02 03:12:04,Welding_Robot_2,45.57,31.74,56.55,Normal
2026-07-02 03:17:04,Welding_Robot_2,56.81,28.43,55.01,Normal
2026-07-02 03:22:04,Welding_Robot_2,40.66,31.71,47.04,Normal
2026-07-02 03:27:04,Paint_Booth_A,59.18,23.06,54.38,Normal
2026-07-02 03:32:04,Welding_Robot_1,44.01,48.26,48.79,Normal
2026-07-02 03:37:04,Welding_Robot_2,48.5,26.0,52.83,Normal
2026-07-02 03:42:04,Welding_Robot_2,62.7,25.35,49.29,Normal
2026-07-02 03:47:04,Welding_Robot_2,61.67,26.92,53.77,Normal
2026-07-02 03:52:04,Welding_Robot_1,48.34,33.04,49.35,Normal
